'PBS level';'PBS number';'Is component';'Name from PBS/BoM';'Status of component selection';'Acronym (from PBS)';'Responsible institution';'Component type';'Field component';'Lab tool';'Supplier';'Manufacturer';'Part number (from manufacturer)';'Catalogue reference';'Cost unit (€)';'Cost status';'Mass (kg)';'Quantity';'Material';'Treatment';'Coating';'STEP link';'Budget';'Current (PS only) (A)';'Voltage DC (V)';'Voltage AC (V)';'Initialization - Power (W)';'Initialization - Current consumption (A)';'Stand-by - Power (W)';'Stand-by - Current consumption (A)';'Calibration - Power (W)';'Calibration - Current consumption (A)';'Observation - Power (W)';'Observation - Current consumption (A)';'Maintenance - Power (W)';'Maintenance - Current consumption (A)';'UPS Power - UPS required';'UPS Power - UPS required time (h)';'Heat dissipated (W)';'Heat load to air (W)';'Heat load to coolant (W)';'Skin temperature above environment (ºC)';'Cooling required';'Function';'Cable - Max length (m)';'Cable - Length (m)';'Cable - Outer diameter (m)';'Cable - Min dynamic bending radius (mm)';'Cable - Min static bending radius (mm)';'Cable - Mass density (kg/m)'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS3476W12-10S';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10667';'40.56';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Cadmium';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\12-10';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0037';'YES';'Variable Attenuator Encoder Ar Connector';'BASELINE';'CM VAE Ar C';'CAB/IAC';'Electrical/Mechanic';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEW.1F.308.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'?';'?';'0.00593';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGW.1F.308.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'64.73';'ESTIMATED';'0.00867';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0038';'YES';'Variable Attenuator Motor Kr Connector';'BASELINE';'CM VAM Kr C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS3474W12-10SW';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10667';'47.05';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Cadmium';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\12-10';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS3476W12-10PW';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10667';'40.56';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Cadmium';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\12-10';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0039';'YES';'Variable Attenuator Encoder Kr Connector';'BASELINE';'CM VAE Kr C';'CAB/IAC';'Electrical/Mechanic';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EES.1F.308.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'?';'?';'0.00593';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGS.1F.308.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'64.73';'ESTIMATED';'0.00867';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0040';'YES';'Variable Attenuator Motor Xe Connector';'BASELINE';'CM VAM Xe C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS3474W12-10SX';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10667';'47.05';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Cadmium';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\12-10';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS3476W12-10PX';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10667';'40.56';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Cadmium';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\12-10';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0041';'YES';'Variable Attenuator Encoder Xe Connector';'BASELINE';'CM VAE Xe C';'CAB/IAC';'Electrical/Mechanic';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EET.1F.308.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'?';'?';'0.00593';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGT.1F.308.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'64.73';'ESTIMATED';'0.00867';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0043';'YES';'AOCU Deformable Mirror Connector 1';'BASELINE';'AOCU DM C1';'LAM/CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS27468T21F35PA';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15854';'420.30';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\ms27467t21f35pa';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS27467T21F35SA';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15854';'443.13';'ESTIMATED';'?';'1';'Aluminum';'Plated';'Gold';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\ms27467t21f35sa';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0044';'YES';'AOCU Deformable Mirror Connector 2';'BASELINE';'AOCU DM C2';'LAM/CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS27468T21F35PA';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15854';'420.30';'ESTIMATED';'?';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\ms27467t21f35pa';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'AMPHENOL';'MS27467T21F35SA';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15854';'443.13';'ESTIMATED';'?';'1';'Aluminum';'Plated';'Gold';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors%5CAmphenol%20MIL-DTL-26482\ms27467t21f35sa';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0048';'YES';'Temperature Sensor 1 Connector';'BASELINE';'CM TS1 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEN.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGN.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0049';'YES';'Temperature Sensor 2 Connector';'BASELINE';'CM TS2 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEP.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGP.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0050';'YES';'Temperature Sensor 3 Connector';'BASELINE';'CM TS3 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEW.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGW.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0051';'YES';'Temperature Sensor 4 Connector';'BASELINE';'CM TS4 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EES.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGS.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0052';'YES';'Temperature Sensor 5 Connector';'BASELINE';'CM TS5 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EET.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGT.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0053';'YES';'Temperature Sensor 6 Connector';'BASELINE';'CM TS6 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEX.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGX.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0054';'YES';'Temperature Sensor 7 Connector';'BASELINE';'CM TS7 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEN.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGN.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0055';'YES';'Temperature Sensor 8 Connector';'BASELINE';'CM TS8 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEP.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'FGP.0F.303.XLC';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'53.08';'ESTIMATED';'0.00616';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0056';'YES';'Temperature Sensor 9 Connector';'BASELINE';'CM TS9 C';'CAB/IAC';'Electrical/Mechanical';'YES';'NO';'MOUSER ELECTRONICS';'LEMO';'EEW.0F.303.XLM';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15896';'35.44';'ESTIMATED';'0.0039';'1';'Aluminium';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\LEMO%20F-Series';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
